name	from_tis	region	wt_1	wt_2	wt_ssb1_flag_1	wt_ssb1_flag_2	enrich	edge	bound
YHL039W-t26_1	382	cds	1	0	2	1	0.5776854382819165		
YHL039W-t26_1	383	cds	0	5	2	2	0.5044356939450735		
YHL039W-t26_1	384	cds	2	15	0	2	0.5044356939450735		
YHL039W-t26_1	385	cds	2	7	0	0	0.3876847251990245		
YHL039W-t26_1	386	cds	0	0	1	1	0.2858024593074765		
YHL039W-t26_1	387	cds	0	3	1	0	0.3423446993362439		
YHL039W-t26_1	388	cds	0	0	1	0	0.7354750145104173		
YHL039W-t26_1	389	cds	1	5	1	1	0.7463077824132824		
YHL039W-t26_1	390	cds	0	0	3	4	0.8540724402787485		
YHL039W-t26_1	391	cds	0	0	0	3	0.8223423462933366		
YHL039W-t26_1	392	cds	0	2	1	2	0.7385379267373477		
YHL039W-t26_1	393	cds	0	0	0	1	0.47961525868733157		
YHL039W-t26_1	394	cds	0	1	0	0	0.35192667302250097		
YHL039W-t26_1	395	cds	2	9	2	5	0.17677050901243407		
YHL039W-t26_1	396	cds	1	1	0	0	0.17125654484469044		
YHL039W-t26_1	397	cds	1	1	0	0	0.3137192960576791		
YHL039W-t26_1	398	cds	1	3	0	1	0.4609306603890169		
YHL039W-t26_1	399	cds	0	1	0	2	1.1188566526772377		
YHL039W-t26_1	400	cds	2	1	1	3	1.4802568738659994		
YHL039W-t26_1	401	cds	0	1	3	4	2.0890373598987755		
YHL039W-t26_1	402	cds	0	0	2	5	2.4270649833390063		
YHL039W-t26_1	403	cds	0	3	5	8	2.662803837329384		
YHL039W-t26_1	404	cds	0	1	1	5	2.1645180752711553		
YHL039W-t26_1	405	cds	0	6	4	10	1.8456807159706705		
YHL039W-t26_1	406	cds	5	4	1	8	1.231935835050608		
YHL039W-t26_1	407	cds	0	0	0	1	0.7514454603973884		
YHL039W-t26_1	408	cds	0	5	0	1	0.30551897055801064		
YHL039W-t26_1	409	cds	0	0	0	0	0.2503856778753773		
YHL039W-t26_1	410	cds	0	1	0	1	0.22797838454625236		
YHL039W-t26_1	411	cds	2	2	0	3	0.19589388171300554		
YHL039W-t26_1	412	cds	2	5	0	1	0.33523646510948457		
YHL039W-t26_1	413	cds	1	0	0	0	0.34913081327954393		
YHL039W-t26_1	414	cds	1	1	0	2	0.40404255538242706		
YHL039W-t26_1	415	cds	0	0	0	2	0.5054973760256481		
YHL039W-t26_1	416	cds	0	0	1	2	0.6588223207797056		
YHL039W-t26_1	417	cds	1	1	1	0	0.6582459315505191		
YHL039W-t26_1	418	cds	3	1	1	1	0.6065187779817093		
YHL039W-t26_1	419	cds	1	3	1	2	0.8095961457167009		
YHL039W-t26_1	420	cds	3	5	0	2	0.8304485077273165		
YHL039W-t26_1	421	cds	3	1	2	3	0.7543415262308354		
YHL039W-t26_1	422	cds	0	1	0	2	0.6927932953211189		
YHL039W-t26_1	423	cds	0	3	0	2	0.7550355655636813		
YHL039W-t26_1	424	cds	0	3	0	2	0.50075901773785		
YHL039W-t26_1	425	cds	2	2	1	1	0.5494450401605157		
YHL039W-t26_1	426	cds	1	6	1	2	0.5626360693328591		
YHL039W-t26_1	427	cds	0	0	2	1	0.7073388502085645		
YHL039W-t26_1	428	cds	1	2	0	2	0.6859909656319468		
YHL039W-t26_1	429	cds	0	2	1	3	0.6245360461957588		
YHL039W-t26_1	430	cds	0	0	1	0	0.5076802284337931		
YHL039W-t26_1	431	cds	0	2	0	1	0.5416047326246214		
YHL039W-t26_1	432	cds	0	0	1	0	0.3909153640978341		
YHL039W-t26_1	433	cds	0	1	1	0	0.3166224082241455		
YHL039W-t26_1	434	cds	0	1	0	1	0.5035694636248619		
YHL039W-t26_1	435	cds	0	0	0	0	0.49666801389577414		
YHL039W-t26_1	436	cds	0	0	2	2	0.5000231029398569		
YHL039W-t26_1	437	cds	0	3	1	0	0.6720125057381086		
YHL039W-t26_1	438	cds	0	0	0	3	0.7172170019530684		
YHL039W-t26_1	439	cds	1	1	2	0	0.6507241497489888		
YHL039W-t26_1	440	cds	1	2	0	1	0.6300972237276026		
YHL039W-t26_1	441	cds	0	6	2	2	0.5959377983092012		
YHL039W-t26_1	442	cds	0	2	0	1	0.37007638326551806		
YHL039W-t26_1	443	cds	0	2	0	2	0.6694202132129462		
YHL039W-t26_1	444	cds	2	7	0	1	0.5957305901395241		
YHL039W-t26_1	445	cds	5	1	2	3	0.7509475515548287		
YHL039W-t26_1	446	cds	0	2	0	2	1.119779511369378	1.119779511369378	
YHL039W-t26_1	447	cds	0	0	1	3	1.5172159989882186	1.5172159989882186	
YHL039W-t26_1	448	cds	0	1	2	3	1.5185666619724862	1.5185666619724862	
YHL039W-t26_1	449	cds	0	0	1	8	2.0519108180765286	2.0519108180765286	2.0519108180765286
YHL039W-t26_1	450	cds	1	4	2	7	2.4340645051742165		2.4340645051742165
YHL039W-t26_1	451	cds	0	3	3	11	2.489719264061875		2.489719264061875
YHL039W-t26_1	452	cds	0	2	2	9	2.2967508457417245		2.2967508457417245
YHL039W-t26_1	453	cds	1	3	4	7	2.8541258927705986		2.8541258927705986
YHL039W-t26_1	454	cds	0	3	1	4	3.3087193761162093		3.3087193761162093
YHL039W-t26_1	455	cds	1	2	4	13	3.2201927575479052		3.2201927575479052
YHL039W-t26_1	456	cds	2	1	3	13	3.571154252184729		3.571154252184729
YHL039W-t26_1	457	cds	1	5	3	11	4.526198476545567		4.526198476545567
YHL039W-t26_1	458	cds	1	3	10	6	5.296589047139787		5.296589047139787
YHL039W-t26_1	459	cds	0	7	15	14	4.82992324823906		4.82992324823906
YHL039W-t26_1	460	cds	0	5	19	19	6.726990151898137		6.726990151898137
YHL039W-t26_1	461	cds	3	3	6	16	7.26549849070566		7.26549849070566
YHL039W-t26_1	462	cds	0	2	19	18	7.777479308123754		7.777479308123754
YHL039W-t26_1	463	cds	0	3	10	19	7.750628917924386		7.750628917924386
YHL039W-t26_1	464	cds	0	1	9	8	7.926266770284515		7.926266770284515
YHL039W-t26_1	465	cds	0	0	13	16	5.951120930453165		5.951120930453165
YHL039W-t26_1	466	cds	0	3	6	10	5.25560289253484		5.25560289253484
YHL039W-t26_1	467	cds	1	2	3	4	3.920445864626333		3.920445864626333
YHL039W-t26_1	468	cds	0	0	5	8	2.3448630236624455	2.3448630236624455	2.3448630236624455
YHL039W-t26_1	469	cds	1	4	5	2	1.7138428501572016	1.7138428501572016	
YHL039W-t26_1	470	cds	0	1	0	1	1.556035057466676	1.556035057466676	
YHL039W-t26_1	471	cds	0	0	1	2	1.0946773401675838	1.0946773401675838	
YHL039W-t26_1	472	cds	1	2	1	4	0.9497467305852189		
YHL039W-t26_1	473	cds	0	3	2	3	0.9636410787552784		
YHL039W-t26_1	474	cds	2	4	3	4	1.3764554712584514		
YHL039W-t26_1	475	cds	0	0	0	2	1.4553593676037142		
YHL039W-t26_1	476	cds	0	2	3	7	2.1269509116211838		
YHL039W-t26_1	477	cds	1	2	2	4	2.150103691217917		
YHL039W-t26_1	478	cds	1	1	3	8	2.225488913881395		
YHL039W-t26_1	479	cds	4	5	2	12	1.8349697248237236		
YHL039W-t26_1	480	cds	4	16	6	9	1.7314073445160045		
YHL039W-t26_1	481	cds	3	4	2	6	1.0645830840795971		
YHL039W-t26_1	482	cds	4	0	3	4	1.2280098004434756		
YHL039W-t26_1	483	cds	1	4	1	6	1.2433139458912699		
YHL039W-t26_1	484	cds	0	6	4	6	1.3922243270926167		
YHL039W-t26_1	485	cds	1	3	1	3	1.352725802077213		
YHL039W-t26_1	486	cds	2	2	2	6	1.1716415171942742		
YHL039W-t26_1	487	cds	0	1	1	1	0.8505901401595369		
YHL039W-t26_1	488	cds	0	0	1	0	0.8703399204989533		
YHL039W-t26_1	489	cds	0	0	1	0	0.6565714739638271		
YHL039W-t26_1	490	cds	0	1	1	1	0.6555847841319651		
YHL039W-t26_1	491	cds	0	0	1	1	0.7206344116547554		
YHL039W-t26_1	492	cds	1	0	1	3	0.7778744854333424		
YHL039W-t26_1	493	cds	1	1	0	2	0.7672283650597449		
YHL039W-t26_1	494	cds	0	7	2	1	0.7539660944425038		
YHL039W-t26_1	495	cds	4	2	3	1	0.7039040699757726		
YHL039W-t26_1	496	cds	0	4	0	3	0.8213446543529982		
YHL039W-t26_1	497	cds	0	6	1	3	0.8322743759137112		
YHL039W-t26_1	498	cds	0	2	2	2	0.7599282504954024		
YHL039W-t26_1	499	cds	0	1	0	2	0.6563347033506779		
YHL039W-t26_1	500	cds	1	0	1	1	0.5118185454220292		
YHL039W-t26_1	501	cds	0	1	0	0	0.29759823953660147		
YHL039W-t26_1	502	cds	3	4	0	0	0.2975982395366014		
YHL039W-t26_1	503	cds	0	0	0	1	0.18502561310126556		
YHL039W-t26_1	504	cds	0	1	0	2	0.2051811816604175		
YHL039W-t26_1	505	cds	0	2	0	0	0.2051811816604175		
YHL039W-t26_1	506	cds	2	5	0	1	0.3072277891743177		
YHL039W-t26_1	507	cds	0	2	0	0	0.34798348899229414		
YHL039W-t26_1	508	cds	0	3	1	2	0.3479834889922942		
YHL039W-t26_1	509	cds	0	3	1	3	0.3937701173797822		
YHL039W-t26_1	510	cds	0	3	0	0	0.7848998618342664		
YHL039W-t26_1	511	cds	1	4	0	2	0.6402903924320894		
YHL039W-t26_1	512	cds	0	1	2	2	0.7769703102491142		
YHL039W-t26_1	513	cds	1	1	0	0	0.7769703102491141		
YHL039W-t26_1	514	cds	0	1	2	1	0.7439992117757943		
YHL039W-t26_1	515	cds	0	3	0	0	0.3931806044396138		
YHL039W-t26_1	516	cds	1	4	0	1	0.4644119800461081		
YHL039W-t26_1	517	cds	2	5	0	2	0.21045580814475814		
YHL039W-t26_1	518	cds	0	1	0	1	0.26373580877575487		
YHL039W-t26_1	519	cds	1	4	0	2	0.3450935487834157		
YHL039W-t26_1	520	cds	1	5	1	0	0.37445370336335126		
YHL039W-t26_1	521	cds	1	5	1	2	0.38484933152049455		
YHL039W-t26_1	522	cds	1	1	0	1	0.3614699964621315		
YHL039W-t26_1	523	cds	0	2	1	0	0.41544868832620585		
YHL039W-t26_1	524	cds	0	0	0	1	0.46053852949546753		
YHL039W-t26_1	525	cds	2	4	1	3	0.47249424156086567		
YHL039W-t26_1	526	cds	0	0	1	2	0.42139165672222006		
YHL039W-t26_1	527	cds	0	2	1	0	0.503162291454691		
YHL039W-t26_1	528	cds	1	5	0	1	0.5127594167215854		
YHL039W-t26_1	529	cds	0	1	1	0	0.4784346740979539		
YHL039W-t26_1	530	cds	0	0	1	1	0.4680390459408106		
YHL039W-t26_1	531	cds	3	5	2	4	0.5693990209090984		
YHL039W-t26_1	532	cds	0	1	0	1	0.53859468453478		
YHL039W-t26_1	533	cds	1	4	0	4	0.42173886677281447		
YHL039W-t26_1	534	cds	0	2	0	2	0.44523084149358094		
YHL039W-t26_1	535	cds	0	4	0	0	0.37399946588708655		
YHL039W-t26_1	536	cds	0	0	2	0	0.2846779338820835		
YHL039W-t26_1	537	cds	0	1	0	0	0.21375102174313412		
YHL039W-t26_1	538	cds	0	0	0	1	0.21375102174313412		
YHL039W-t26_1	539	cds	2	4	0	1	0.22297290268628245		
YHL039W-t26_1	540	cds	0	1	0	0	0.27644404939752		
YHL039W-t26_1	541	cds	1	2	2	0	0.31798626183466266		
YHL039W-t26_1	542	cds	2	0	1	0	0.38891317397361214		
YHL039W-t26_1	543	cds	2	0	1	1	0.66518767138582		
YHL039W-t26_1	544	cds	0	2	0	2	0.5335546450899256		
YHL039W-t26_1	545	cds	0	0	2	3	0.571656755153664		
YHL039W-t26_1	546	cds	1	9	0	1	0.9789451380664013		
YHL039W-t26_1	547	cds	2	10	0	6	1.0662339626798114		
YHL039W-t26_1	548	cds	0	3	5	4	1.3815367021635472		
YHL039W-t26_1	549	cds	1	2	0	4	1.4146643771013154		
YHL039W-t26_1	550	cds	1	1	2	5	1.3230911203263394		
YHL039W-t26_1	551	cds	2	1	0	1	0.8880200750006431		
YHL039W-t26_1	552	cds	0	0	0	0	0.8496648413537924		
YHL039W-t26_1	553	cds	6	10	1	5	0.368090510657921		
YHL039W-t26_1	554	cds	0	1	0	2	0.47810095810070397		
YHL039W-t26_1	555	cds	3	4	1	4	0.5670000643748438		
YHL039W-t26_1	556	cds	1	2	1	2	0.668485445152909		
YHL039W-t26_1	557	cds	5	13	3	6	0.7173043748405328		
YHL039W-t26_1	558	cds	1	2	2	0	0.8291289013002138		
YHL039W-t26_1	559	cds	1	1	1	1	0.7615333089717907		
YHL039W-t26_1	560	cds	0	3	1	4	0.8796575776142442		
YHL039W-t26_1	561	cds	1	3	1	1	0.7218497849237184		
YHL039W-t26_1	562	cds	2	1	2	0	0.5305681040231061		
YHL039W-t26_1	563	cds	0	0	0	0	0.3432718537449275		
YHL039W-t26_1	564	cds	1	0	0	0	0.24155455729816816		
YHL039W-t26_1	565	cds	0	4	0	1	0.06516510999575678		
YHL039W-t26_1	566	cds	1	3	0	0	0.21614998200620533		
YHL039W-t26_1	567	cds	2	0	0	1	0.2933679452637815		
YHL039W-t26_1	568	cds	2	5	2	4	0.3605540593289661		
YHL039W-t26_1	569	cds	0	3	0	2	0.6989642308663083		
YHL039W-t26_1	570	cds	1	3	1	1	0.9222996364149001		
YHL039W-t26_1	571	cds	0	2	3	2	1.0374627952551454		
YHL039W-t26_1	572	cds	2	4	3	6	1.1426604158011289		
YHL039W-t26_1	573	cds	1	0	2	3	1.0409431193543695		
YHL039W-t26_1	574	cds	2	2	3	0	0.7450958097053041		
YHL039W-t26_1	575	cds	1	2	0	0	0.6154599731632782		
YHL039W-t26_1	576	cds	0	0	0	1	0.4661677600745498		
YHL039W-t26_1	577	cds	0	1	1	0	0.3263150381592671		
YHL039W-t26_1	578	cds	0	0	1	1	0.4694547350698949		
YHL039W-t26_1	579	cds	0	0	0	1	0.6288734147201374		
YHL039W-t26_1	580	cds	1	0	2	0	0.5757712937058839		
YHL039W-t26_1	581	cds	0	0	1	3	0.5378193722891811		
YHL039W-t26_1	582	cds	0	1	0	1	0.6204088366492431		
YHL039W-t26_1	583	cds	1	2	1	0	0.4772691397386153		
YHL039W-t26_1	584	cds	5	7	3	6	0.275287598200096		
YHL039W-t26_1	585	cds	0	0	0	0	0.20405622259360165		
YHL039W-t26_1	586	3utr	0	0	0	0	0.1251523262483388		
YHL039W-t26_1	587	3utr	0	0	0	0	0.0		
YHL039W-t26_1	588	3utr	0	0	0	0	0.0		
YHL039W-t26_1	589	3utr	0	0	0	0	0.0		
YHL039W-t26_1	590	3utr	0	0	0	0	0.0		
YHL039W-t26_1	591	3utr	0	0	0	0	0.0		
YHL039W-t26_1	592	3utr	0	0	0	0	0.0		
YHL039W-t26_1	593	3utr	0	0	0	0	0.0		
YHL039W-t26_1	594	3utr	0	0	0	0	0.0		
YHL039W-t26_1	595	3utr	0	0	0	0	0.0		
YHL033C-t26_1	-10	5utr	0	0	0	0	0.0		
YHL033C-t26_1	-9	5utr	0	0	0	0	0.0		
YHL033C-t26_1	-8	5utr	0	0	0	0	0.0		
YHL033C-t26_1	-7	5utr	0	0	0	0	0.0		
YHL033C-t26_1	-6	5utr	0	0	0	0	0.0		
YHL033C-t26_1	-5	5utr	0	0	0	0	0.0		
YHL033C-t26_1	-4	5utr	0	0	0	0	0.0		
YHL033C-t26_1	-3	5utr	1	0	0	0	0.023216759187915558		
YHL033C-t26_1	-2	5utr	5	2	0	0	0.11015496446632196		
YHL033C-t26_1	-1	5utr	96	120	7	25	0.1951354620632172		
YHL033C-t26_1	0	cds	108	332	78	120	0.26214312103538917		
YHL033C-t26_1	1	cds	73	160	43	69	0.32543577420738945		
YHL033C-t26_1	2	cds	55	143	19	60	0.4084961127125163		
YHL033C-t26_1	3	cds	27	110	15	26	0.7505926774143943		
YHL033C-t26_1	4	cds	41	107	34	51	0.9654684963798954		
YHL033C-t26_1	5	cds	2	4	4	12	1.0592867961343453		
YHL033C-t26_1	6	cds	0	5	9	14	1.0449872137446592		
YHL033C-t26_1	7	cds	16	74	19	49	0.9967676534846157		
YHL033C-t26_1	8	cds	85	176	32	38	0.6244072051994921		
YHL033C-t26_1	9	cds	53	124	28	25	0.4007738487896121		
YHL033C-t26_1	10	cds	34	69	8	29	0.29492487278924817		
YHL033C-t26_1	11	cds	17	29	7	14	0.3075497774234195		
YHL033C-t26_1	12	cds	49	77	16	24	0.3486100257371971		
YHL033C-t26_1	13	cds	46	51	13	21	0.35359230819779863		
YHL033C-t26_1	14	cds	37	74	27	34	0.3989477222504468		
YHL033C-t26_1	15	cds	20	53	10	14	0.40808186723472395		
YHL033C-t26_1	16	cds	50	83	43	46	0.3867000423420066		
YHL033C-t26_1	17	cds	36	57	13	22	0.3063627690770955		
YHL033C-t26_1	18	cds	29	90	8	18	0.2580102452072881		
YHL033C-t26_1	19	cds	45	86	3	13	0.16195088632804555		
YHL033C-t26_1	20	cds	142	211	11	16	0.14780484820078826		
YHL033C-t26_1	21	cds	336	287	24	68	0.1565233103811702		
YHL033C-t26_1	22	cds	41	85	11	27	0.16841627353455862		
YHL033C-t26_1	23	cds	57	164	16	46	0.24734005804461606		
YHL033C-t26_1	24	cds	89	251	17	42	0.30023695100024883		
YHL033C-t26_1	25	cds	25	63	18	26	0.3318474011528862		
YHL033C-t26_1	26	cds	68	138	24	77	0.4267208066757204		
YHL033C-t26_1	27	cds	28	72	14	33	0.45400671683016797		
YHL033C-t26_1	28	cds	31	116	32	76	0.5406114875141109		
YHL033C-t26_1	29	cds	187	674	87	164	0.5641125582582434		
YHL033C-t26_1	30	cds	29	71	34	68	0.5841247517874376		
YHL033C-t26_1	31	cds	41	107	40	36	0.6190757588975164		
YHL033C-t26_1	32	cds	20	40	12	24	0.6038607645934548		
YHL033C-t26_1	33	cds	6	61	4	35	0.48338780489513306		
YHL033C-t26_1	34	cds	39	103	10	25	0.42861856995977987		
YHL033C-t26_1	35	cds	55	174	21	52	0.3594707633285581		
YHL033C-t26_1	36	cds	80	136	19	43	0.24270715796456588		
YHL033C-t26_1	37	cds	66	111	8	29	0.22441475982702463		
YHL033C-t26_1	38	cds	32	72	9	31	0.25211948509420185		
YHL033C-t26_1	39	cds	86	195	13	27	0.2608591534287653		
YHL033C-t26_1	40	cds	59	112	19	76	0.32529131943177975		
YHL033C-t26_1	41	cds	93	202	27	73	0.3773901698435482		
YHL033C-t26_1	42	cds	84	242	64	104	0.3913360548878595		
YHL033C-t26_1	43	cds	33	120	27	63	0.3711945324808609		
YHL033C-t26_1	44	cds	120	344	28	73	0.4146354265191055		
YHL033C-t26_1	45	cds	40	122	13	49	0.44844971983601056		
YHL033C-t26_1	46	cds	54	206	44	83	0.3822363847357848		
YHL033C-t26_1	47	cds	114	261	103	174	0.39911488246170257		
YHL033C-t26_1	48	cds	102	206	21	72	0.4277311984606513		
YHL033C-t26_1	49	cds	42	99	12	35	0.4639802207049298		
YHL033C-t26_1	50	cds	44	137	31	60	0.4368748354090718		
YHL033C-t26_1	51	cds	14	55	15	31	0.45501682970994284		
YHL033C-t26_1	52	cds	43	159	31	77	0.47970973911967263		
YHL033C-t26_1	53	cds	75	221	25	89	0.41570406299045604		
YHL033C-t26_1	54	cds	33	102	19	39	0.5959382054571555		
YHL033C-t26_1	55	cds	46	161	10	23	0.5973455511431435		
YHL033C-t26_1	56	cds	14	37	25	69	0.5896085173640198		
YHL033C-t26_1	57	cds	15	48	9	28	0.8090939382538918		
YHL033C-t26_1	58	cds	46	135	13	49	0.8891238024763808		
YHL033C-t26_1	59	cds	74	181	193	207	0.7664634115540733		
YHL033C-t26_1	60	cds	152	322	140	139	0.837873253236358		
YHL033C-t26_1	61	cds	33	77	40	83	0.8896335216653031		
YHL033C-t26_1	62	cds	89	267	111	230	0.7617344600258011		
YHL033C-t26_1	63	cds	147	440	105	253	0.8123631647994802		
YHL033C-t26_1	64	cds	97	327	102	294	0.8175942673041189		
YHL033C-t26_1	65	cds	167	375	177	324	0.9255326070557712		
YHL033C-t26_1	66	cds	241	605	352	574	0.9578148796072364		
YHL033C-t26_1	67	cds	168	370	326	543	1.1188120395393866		
YHL033C-t26_1	68	cds	689	1288	701	867	1.105437498849608		
YHL033C-t26_1	69	cds	115	218	269	352	1.1548029076398492		
YHL033C-t26_1	70	cds	495	1221	545	852	1.0649229995958487		
YHL033C-t26_1	71	cds	570	1314	1025	1576	1.0821995683818029		
YHL033C-t26_1	72	cds	364	906	412	1033	1.2069166746651334		
YHL033C-t26_1	73	cds	171	273	129	306	1.7526916293041224		
YHL033C-t26_1	74	cds	60	70	119	230	2.0174222912159996		
YHL033C-t26_1	75	cds	25	117	138	315	2.037886623909966		
YHL033C-t26_1	76	cds	48	177	148	465	2.0367782875175715		
YHL033C-t26_1	77	cds	140	296	182	368	1.934843450071368		
YHL033C-t26_1	78	cds	205	532	225	428	1.5250361434804982		
YHL033C-t26_1	79	cds	20	60	40	122	1.445580744301985	1.445580744301985	
YHL033C-t26_1	80	cds	81	198	165	276	1.445195406790997	1.445195406790997	
YHL033C-t26_1	81	cds	56	102	132	279	1.6811061304263952	1.6811061304263952	
YHL033C-t26_1	82	cds	62	116	76	151	1.4738768676007725	1.4738768676007725	
YHL033C-t26_1	83	cds	23	80	80	121	1.2613276355732659	1.2613276355732659	
YHL033C-t26_1	84	cds	34	99	27	87	1.4141718078436731	1.4141718078436731	
YHL033C-t26_1	85	cds	63	114	16	66	1.5004806875221162	1.5004806875221162	
YHL033C-t26_1	86	cds	15	21	44	81	1.3230366488118388	1.3230366488118388	
YHL033C-t26_1	87	cds	47	131	113	172	1.488394693130411	1.488394693130411	
YHL033C-t26_1	88	cds	38	109	78	82	3.093740830587978	3.093740830587978	3.093740830587978
YHL033C-t26_1	89	cds	73	169	175	241	4.607286486234006		4.607286486234006
YHL033C-t26_1	90	cds	11	39	177	225	5.4468187482557635		5.4468187482557635
YHL033C-t26_1	91	cds	14	33	215	333	5.715706060582033		5.715706060582033
YHL033C-t26_1	92	cds	37	101	321	531	5.851161536030208		5.851161536030208
YHL033C-t26_1	93	cds	72	223	230	556	4.665740984895102		4.665740984895102
YHL033C-t26_1	94	cds	69	137	159	405	3.520814933513866		3.520814933513866
YHL033C-t26_1	95	cds	145	394	538	899	2.9222974430802267		2.9222974430802267
YHL033C-t26_1	96	cds	22	67	159	293	2.597369814540593		2.597369814540593
YHL033C-t26_1	97	cds	30	87	121	221	2.3712561747003145		2.3712561747003145
YHL033C-t26_1	98	cds	78	255	92	191	2.743183802425239		2.743183802425239
YHL033C-t26_1	99	cds	53	147	72	182	2.4586397040613965		2.4586397040613965
YHL033C-t26_1	100	cds	29	58	178	243	2.374535024185829		2.374535024185829
YHL033C-t26_1	101	cds	38	106	212	295	2.69450743329017		2.69450743329017
YHL033C-t26_1	102	cds	19	82	78	135	2.9630406133415885		2.9630406133415885
YHL033C-t26_1	103	cds	17	54	66	111	2.8583461946186044		2.8583461946186044
YHL033C-t26_1	104	cds	67	186	259	406	2.8326051288209486		2.8326051288209486
YHL033C-t26_1	105	cds	42	113	211	450	3.267652565984359		3.267652565984359
YHL033C-t26_1	106	cds	12	41	57	121	3.34806988129579		3.34806988129579
YHL033C-t26_1	107	cds	17	38	102	178	3.463901520445434		3.463901520445434
YHL033C-t26_1	108	cds	26	91	140	176	3.9489606301703915		3.9489606301703915
YHL033C-t26_1	109	cds	35	85	166	230	4.184201123382222		4.184201123382222
YHL033C-t26_1	110	cds	36	47	244	343	4.069861133890074		4.069861133890074
YHL033C-t26_1	111	cds	52	170	437	518	4.55421753881372		4.55421753881372
YHL033C-t26_1	112	cds	46	176	373	417	4.893660276995463		4.893660276995463
YHL033C-t26_1	113	cds	32	77	292	305	5.227369532005389		5.227369532005389
YHL033C-t26_1	114	cds	36	85	299	300	8.368385179765799		8.368385179765799
YHL033C-t26_1	115	cds	38	71	416	551	11.185467524308134		11.185467524308134
YHL033C-t26_1	116	cds	24	55	784	924	16.538765490626428		16.538765490626428
YHL033C-t26_1	117	cds	24	52	747	688	17.782009950325367		17.782009950325367
YHL033C-t26_1	118	cds	7	26	476	490	17.513434636955125		17.513434636955125
YHL033C-t26_1	119	cds	46	151	931	1201	14.445081107704404		14.445081107704404
YHL033C-t26_1	120	cds	66	145	605	952	12.555449630623803		12.555449630623803
YHL033C-t26_1	121	cds	53	128	268	763	7.013410878336304		7.013410878336304
YHL033C-t26_1	122	cds	27	61	356	465	6.97882329132949		6.97882329132949
YHL033C-t26_1	123	cds	74	205	533	721	6.0876890526773275		6.0876890526773275
YHL033C-t26_1	124	cds	22	38	313	420	5.842568505025891		5.842568505025891
YHL033C-t26_1	125	cds	185	290	446	708	5.421534060462774		5.421534060462774
YHL033C-t26_1	126	cds	68	108	304	402	5.753279259899497		5.753279259899497
YHL033C-t26_1	127	cds	75	167	758	933	4.757556802618119		4.757556802618119
YHL033C-t26_1	128	cds	29	80	236	484	4.62942163249349		4.62942163249349
YHL033C-t26_1	129	cds	26	46	177	314	4.145456199981803		4.145456199981803
YHL033C-t26_1	130	cds	32	88	50	153	3.826282872629216		3.826282872629216
YHL033C-t26_1	131	cds	58	120	77	157	3.3932010955131116		3.3932010955131116
YHL033C-t26_1	132	cds	15	44	86	237	2.9608127871801337		2.9608127871801337
YHL033C-t26_1	133	cds	20	70	105	252	3.136971737642101		3.136971737642101
YHL033C-t26_1	134	cds	45	131	277	388	3.131896258739739		3.131896258739739
YHL033C-t26_1	135	cds	44	119	179	215	2.4839073827941416		2.4839073827941416
YHL033C-t26_1	136	cds	174	450	286	457	2.141463820630929		2.141463820630929
YHL033C-t26_1	137	cds	63	148	159	204	1.8502304183838754		1.8502304183838754
YHL033C-t26_1	138	cds	46	111	140	219	1.8266889517152887		1.8266889517152887
YHL033C-t26_1	139	cds	28	109	120	157	1.920310976122828		1.920310976122828
YHL033C-t26_1	140	cds	23	45	70	100	2.1674750673104493	2.1674750673104493	2.1674750673104493
YHL033C-t26_1	141	cds	22	55	47	88	1.9236807649502057	1.9236807649502057	
YHL033C-t26_1	142	cds	20	102	120	163	1.8233315577679157	1.8233315577679157	
YHL033C-t26_1	143	cds	27	69	21	78	1.9531569162608322	1.9531569162608322	
YHL033C-t26_1	144	cds	29	54	59	104	1.8958001209437416	1.8958001209437416	
YHL033C-t26_1	145	cds	25	99	130	205	1.8416768362974067	1.8416768362974067	
YHL033C-t26_1	146	cds	46	128	82	162	2.003748283271446	2.003748283271446	
YHL033C-t26_1	147	cds	21	70	91	144	1.9791440103578042	1.9791440103578042	
YHL033C-t26_1	148	cds	38	136	106	181	1.7659722444807846	1.7659722444807846	
YHL033C-t26_1	149	cds	27	91	78	102	1.9947893279925917	1.9947893279925917	
YHL033C-t26_1	150	cds	18	53	48	89	1.683935958115355		
YHL033C-t26_1	151	cds	16	37	65	71	1.492617366238786		
YHL033C-t26_1	152	cds	73	191	110	178	1.9071562954136698		
YHL033C-t26_1	153	cds	40	58	28	54	1.719277979672594		
YHL033C-t26_1	154	cds	22	41	80	200	1.4269172168889286		
YHL033C-t26_1	155	cds	26	88	31	72	1.5635694052390987		
YHL033C-t26_1	156	cds	44	141	59	130	1.569880072870994		
YHL033C-t26_1	157	cds	50	143	139	202	0.9453817587145565		
YHL033C-t26_1	158	cds	141	364	180	206	0.8690059922101979		
YHL033C-t26_1	159	cds	58	243	60	76	0.7421972479213993		
YHL033C-t26_1	160	cds	49	93	30	47	0.6364559905207543		
YHL033C-t26_1	161	cds	45	89	15	37	0.6459592454649628		
YHL033C-t26_1	162	cds	15	66	17	79	0.7986246401642728		
YHL033C-t26_1	163	cds	65	183	75	135	0.7821378282389915		
YHL033C-t26_1	164	cds	34	122	75	120	1.5270792791566876	1.5270792791566876	
YHL033C-t26_1	165	cds	71	215	44	73	1.9324753890740936	1.9324753890740936	
