gene_id	SRR1944912.genes.results	SRR1944913.genes.results	SRR1944914.genes.results	SRR1944915.genes.results	SRR1944916.genes.results	SRR1944917.genes.results
YBR227C	16.69	15.99	17.99	16.35	15.94	16.12
YBR228W	5.67	4.94	5.91	7.45	6.69	5.96
YBR229C	25.33	26.96	26.74	28.98	28.54	29.89
YBR230C	83.59	81.52	85.2	95.72	103.13	103.13
YBR230W-A	21.55	24.5	22.05	24.39	21.53	30.47
YBR231C	13.53	13.31	13.32	20.49	18.41	20.54
YBR233W	14.76	16.17	16.93	13.36	12.58	14.31
YBR233W-A	41.86	43.31	45.46	38.98	41.17	39.1
YBR234C	106.48	109.44	115.61	118.2	117.41	120.46
YBR235W	7.47	6.96	7.76	7.82	6.96	6.66
YBR236C	23.0	24.56	23.55	27.95	26.83	24.79
YBR237W	3.71	4.57	4.46	5.21	4.62	4.33
YBR238C	15.59	15.1	15.28	13.79	14.55	14.3
YBR239C	5.36	4.32	5.95	4.59	4.61	4.78
YBR240C	0.64	0.66	1.11	0.57	0.59	0.32
YBR241C	6.29	6.92	7.52	8.6	8.67	11.16
YBR242W	32.78	35.01	34.03	34.03	36.42	30.73
YBR243C	27.35	29.44	28.46	31.13	29.47	29.0
YBR244W	152.69	166.72	156.1	158.75	158.05	135.75
YBR245C	35.8	38.74	35.47	44.79	41.79	42.92
YBR246W	20.08	19.9	24.82	26.94	25.76	28.28
YBR247C	56.97	57.6	64.09	58.5	62.79	67.89
YBR248C	54.4	53.52	54.32	62.63	60.06	57.48
YBR249C	367.76	338.54	328.06	322.78	313.57	315.55
YBR250W	0.29	0.44	0.51	0.35	0.21	0.38
YBR251W	26.11	23.85	26.82	26.38	28.42	27.84
YBR252W	154.55	153.8	154.18	138.61	125.87	141.96
YBR253W	26.1	27.42	31.06	29.16	27.44	25.77
YBR254C	33.81	36.76	39.31	49.12	51.67	61.48
YBR255C-A	20.62	23.19	21.41	20.88	24.0	23.05
YBR255W	3.64	3.88	4.79	5.74	5.01	6.4
YBR256C	44.33	47.34	49.85	71.78	74.64	66.17
YBR257W	12.88	14.66	12.75	16.16	14.12	12.99
YBR258C	10.58	11.31	11.46	14.71	14.87	12.55
YBR259W	2.23	1.94	1.89	2.24	2.19	2.43
YBR260C	10.89	11.66	10.96	14.41	12.32	15.33
YBR261C	73.17	69.65	74.29	57.4	61.76	62.5
YBR262C	37.28	32.79	41.03	35.24	40.09	47.37
YBR263W	198.04	192.42	197.56	183.34	190.35	209.95
YBR264C	17.82	24.25	23.51	27.38	26.0	25.97
YBR265W	35.09	37.87	38.89	45.04	46.17	41.1
YBR266C	0.06	0.0	0.0	3.67	1.92	0.0
YBR267W	43.88	45.41	47.23	51.8	50.82	52.75
YBR268W	63.41	65.52	60.68	84.42	81.15	97.07
YBR269C	57.99	60.12	51.06	67.41	68.34	73.6
YBR270C	0.69	0.94	0.68	0.81	1.12	1.21
YBR271W	19.27	15.51	16.88	20.39	20.8	18.2
YBR272C	13.28	14.92	15.17	15.64	15.45	13.91
YBR273C	31.07	29.94	28.74	29.83	29.91	30.96
YBR274W	7.74	7.99	7.27	8.78	8.31	10.08
YBR275C	4.67	5.93	5.55	5.36	5.16	4.96
YBR276C	4.35	4.45	4.85	4.64	4.86	4.98
YBR278W	11.2	14.82	14.13	19.95	18.9	15.77
YBR279W	34.34	38.03	35.34	43.89	41.43	44.49
YBR280C	3.88	4.27	4.92	6.26	5.27	6.29
YBR281C	16.13	17.76	18.95	18.85	17.03	17.21
YBR282W	47.32	44.0	43.64	55.22	46.76	54.16
YBR283C	189.81	201.23	206.02	228.73	226.6	228.44
YBR284W	0.6	0.5	0.43	1.08	0.59	1.02
YBR285W	1.45	1.13	1.22	1.49	1.03	1.32
YBR286W	379.85	398.1	379.18	453.56	443.57	445.08
YBR287W	29.57	32.51	28.41	28.59	27.53	24.36
YBR288C	24.92	26.35	27.32	33.88	34.92	31.63
YBR289W	10.31	11.16	11.21	11.8	10.56	11.82
YBR290W	23.5	26.27	27.8	33.25	30.78	29.76
YBR291C	15.6	14.04	12.88	19.16	18.75	17.87
YBR292C	0.65	0.0	0.0	0.11	0.0	0.22
YBR293W	2.57	2.52	2.78	3.74	3.75	3.51
YBR294W	0.08	0.1	0.09	0.27	0.18	0.1
YBR295W	1.63	1.29	1.87	2.66	1.98	2.17
YBR296C	6.08	6.02	4.61	2.8	2.38	1.05
YBR296C-A	0.0	0.0	0.0	0.0	0.0	0.0
YBR297W	2.42	3.93	3.57	3.62	3.55	4.23
YBR298C	0.03	0.0	0.04	0.02	0.0	0.09
YBR298C-A	0.21	0.35	0.0	0.17	0.0	0.0
YBR299W	0.0	0.84	0.38	0.54	0.39	0.48
YBR301W	0.07	0.44	0.82	0.22	0.49	0.9
YBR302C	6.62	5.83	5.99	7.32	6.38	6.8
YCL001W	100.73	112.3	121.35	132.36	119.13	129.36
YCL001W-A	0.0	0.0	0.0	0.0	0.1	0.18
YCL001W-B	0.0	0.15	0.0	0.76	0.17	0.31
YCL002C	9.93	11.53	11.13	9.99	10.02	8.67
YCL004W	1.99	1.62	2.99	3.05	3.06	3.91
YCL005W	10.19	10.41	10.41	12.21	13.46	13.51
YCL005W-A	369.07	374.68	389.93	426.66	418.98	420.36
YCL008C	14.1	14.3	14.72	16.03	15.61	18.36
YCL009C	256.44	254.62	267.69	293.34	313.04	349.88
YCL010C	22.98	21.72	23.39	23.55	24.13	30.08
YCL011C	79.17	77.06	88.86	107.69	106.58	103.94
YCL012C	26.87	23.87	27.16	26.65	30.82	28.11
YCL014W	10.42	11.79	9.97	12.75	11.17	12.37
YCL016C	9.89	8.42	9.46	9.15	10.13	11.02
YCL017C	84.79	84.94	84.11	99.8	105.83	101.45
YCL018W	0.0	0.0	0.0	0.04	0.0	0.0
YCL019W	0.0	0.03	0.05	0.0	0.0	0.0
YCL020W	0.77	0.44	0.12	0.1	0.33	0.0
YCL021W-A	0.13	0.43	0.4	0.53	0.12	0.22
YCL024W	5.25	5.82	5.51	5.48	4.92	5.31
YCL025C	13.66	13.42	13.29	14.91	13.65	13.94
YCL026C-A	1.19	1.43	1.19	1.77	1.49	2.3
YCL026C-B	16.39	18.12	16.93	9.51	9.08	13.08
YCL027W	5.07	6.43	6.55	8.81	8.49	9.3
YCL028W	142.33	143.89	137.74	146.2	140.39	137.7
YCL029C	14.15	16.21	15.62	12.53	13.21	12.94
YCL030C	138.92	128.27	98.18	145.25	135.66	102.02
YCL031C	56.11	55.68	56.52	64.35	62.37	66.82
YCL032W	8.55	10.07	9.68	8.36	8.54	8.29
YCL033C	39.29	44.53	47.48	56.54	54.31	66.67
YCL034W	37.95	40.77	41.26	58.08	53.38	57.59
YCL035C	185.96	196.39	219.11	249.4	241.32	223.19
YCL036W	5.74	6.44	6.69	8.87	9.47	11.23
YCL037C	347.24	339.33	338.39	300.06	314.07	344.34
YCL038C	9.3	9.94	9.16	11.19	10.4	10.93
YCL039W	5.83	5.88	6.82	7.15	6.72	6.98
YCL040W	76.24	84.33	80.78	123.28	120.5	128.14
YCL042W	11.5	1.99	3.48	5.62	6.11	2.8
YCL043C	657.77	678.4	646.8	871.2	876.62	910.15
YCL044C	23.17	20.17	23.02	23.97	26.16	28.84
YCL045C	76.26	86.19	80.21	94.16	98.35	91.21
YCL047C	15.91	18.72	21.07	20.79	21.13	21.36
YCL048W	0.11	0.18	0.06	0.21	0.24	0.43
YCL048W-A	0.0	0.32	0.3	0.48	0.18	0.33
YCL049C	9.5	10.14	11.28	13.64	14.04	13.8
YCL050C	263.26	282.39	268.99	299.63	293.12	294.76
YCL051W	7.68	8.8	7.27	10.79	9.36	10.96
YCL052C	12.43	13.78	14.03	15.37	15.3	16.34
YCL054W	50.12	56.57	54.5	71.53	64.03	63.07
YCL054W-A	49.02	59.3	57.96	31.0	35.91	34.61
YCL055W	20.19	22.22	21.68	33.12	33.78	35.59
YCL056C	7.49	7.32	7.31	6.16	6.18	6.43
YCL057C-A	153.01	164.8	140.08	166.59	181.84	180.29
YCL057W	55.68	58.26	57.57	89.44	84.08	84.05
YCL058C	0.0	0.75	0.0	1.12	0.0	0.75
YCL058W-A	36.15	38.29	42.41	50.57	44.27	53.16
YCL059C	109.63	110.05	106.22	88.44	84.24	82.12
YCL061C	7.52	9.84	8.1	8.92	7.26	7.92
YCL063W	11.87	11.34	11.69	11.82	12.47	13.31
YCL064C	335.19	334.31	361.78	321.9	314.66	318.53
YCL066W	0.0	0.0	0.0	0.05	0.0	0.0
YCL067C	4.78	5.22	5.62	4.13	4.76	6.24
YCL068C	0.33	0.39	2.0	0.93	1.09	1.13
YCL069W	0.11	0.25	0.52	0.14	0.18	0.33
YCL073C	0.0	0.18	0.0	0.0	0.0	0.0
YCL074W	0.0	0.0	0.0	0.0	0.0	0.0
YCL075W	0.0	0.0	0.0	0.0	0.0	0.0
YCR001W	0.45	0.76	0.7	0.88	0.55	1.02
YCR002C	85.84	93.56	94.5	97.59	93.18	93.23
YCR003W	24.02	26.1	31.71	28.29	28.39	32.64
YCR004C	197.49	196.7	210.45	243.83	237.71	239.66
YCR005C	45.47	49.78	49.0	35.69	37.03	35.6
YCR006C	0.0	0.0	0.0	0.26	0.19	0.17
YCR007C	3.05	2.39	3.13	3.24	3.45	3.64
YCR008W	21.61	22.77	22.25	23.37	22.19	25.69
YCR009C	95.58	100.2	96.9	101.35	98.58	88.59
YCR010C	0.71	0.54	0.73	0.59	0.49	0.7
YCR011C	31.4	32.91	33.57	34.92	33.65	30.48
YCR012W	7332.61	7127.39	7721.94	6051.77	5895.52	6335.79
YCR014C	0.09	0.12	0.14	0.1	0.13	0.1
YCR015C	6.92	7.68	8.8	9.41	7.45	8.49
YCR016W	48.78	53.53	57.74	42.31	40.74	41.49
YCR017C	35.82	36.63	41.72	40.08	34.9	39.53
YCR018C	13.97	13.05	14.07	9.49	9.5	8.85
YCR019W	5.75	5.61	7.14	8.21	7.81	7.13
YCR020C	0.77	0.64	0.84	1.09	0.71	1.69
YCR020C-A	53.65	56.93	66.73	60.46	62.19	62.2
YCR020W-B	54.02	51.23	53.32	54.57	54.48	56.68
YCR021C	3.08	3.35	2.44	7.35	7.4	5.47
YCR022C	1.38	0.93	0.65	0.69	0.64	0.47
YCR023C	8.11	7.14	8.64	8.62	7.47	8.2
YCR024C	3.69	4.34	5.37	3.46	3.72	3.38
YCR024C-A	2614.92	3025.32	3107.55	3538.62	3200.93	3020.81
YCR024C-B	2.1	2.93	2.18	2.63	2.09	3.26
YCR025C	0.12	0.0	0.73	0.49	0.54	0.2
YCR026C	11.47	14.2	12.83	15.57	15.1	17.01
YCR027C	19.3	16.01	18.52	19.29	20.97	24.92
YCR028C	13.1	15.73	15.84	18.04	17.1	20.12
YCR028C-A	346.2	378.75	328.69	364.39	366.52	316.51
YCR030C	19.29	22.37	21.11	23.76	22.16	21.23
YCR031C	4843.5	4663.19	4194.21	3878.9	4079.64	3859.09
YCR032W	1.5	1.52	1.86	1.81	1.68	1.7
YCR033W	9.0	9.94	8.86	11.11	9.6	9.95
YCR034W	189.39	203.46	207.39	175.74	173.52	184.82
YCR035C	37.07	39.8	38.52	44.4	40.97	42.35
YCR036W	39.06	43.84	45.35	58.04	60.91	59.4
YCR037C	13.11	13.29	12.66	14.98	15.92	19.27
YCR038C	1.14	1.54	1.98	1.75	1.97	1.69
YCR039C	4.78	5.22	5.62	4.13	4.76	6.24
YCR040W	0.0	0.0	0.0	0.05	0.0	0.0
YCR041W	1.73	1.6	1.84	1.9	1.7	1.38
YCR042C	10.76	11.46	12.1	14.75	13.82	14.31
YCR043C	109.03	112.3	119.62	120.8	122.0	131.74
YCR044C	21.81	26.59	28.02	29.65	30.38	31.07
YCR045C	1.45	1.74	1.13	1.65	1.53	1.05
YCR046C	43.69	49.38	52.01	47.7	46.2	52.29
YCR047C	38.73	42.19	40.76	53.59	52.59	52.79
YCR048W	25.75	24.7	25.73	31.21	28.32	32.38
YCR050C	0.0	0.0	0.0	0.0	0.0	0.0
YCR051W	91.11	91.37	90.45	88.08	86.68	93.74
YCR052W	36.96	35.88	37.97	40.49	37.47	46.47
YCR053W	395.93	391.81	390.85	423.15	431.69	454.86
YCR054C	10.0	12.15	14.3	14.01	13.83	14.86
YCR057C	34.91	38.24	43.09	42.39	42.09	44.72
YCR059C	29.44	25.32	26.58	29.29	30.51	32.81
YCR060W	41.0	40.03	46.2	67.59	63.3	77.39
YCR061W	22.02	23.0	27.75	30.03	25.33	35.43
YCR063W	13.51	12.99	14.77	16.8	14.82	16.41
YCR065W	25.27	28.27	24.5	25.51	26.97	23.04
YCR066W	4.53	4.42	4.55	5.18	5.42	5.53
YCR067C	21.42	23.3	21.05	31.97	26.92	29.75
YCR068W	7.87	6.97	9.1	6.71	7.25	8.17
YCR069W	54.32	54.29	56.11	53.33	58.88	65.23
YCR071C	31.33	37.14	39.86	44.81	43.31	49.49
YCR072C	41.77	42.19	45.52	48.47	47.16	50.22
YCR073C	1.19	1.23	1.13	1.6	1.46	1.9
YCR073W-A	38.92	42.69	39.74	56.44	60.3	57.91
YCR075C	9.66	13.05	13.74	14.49	15.38	14.93
YCR075W-A	47.25	48.79	50.78	51.59	49.51	45.01
YCR076C	15.41	16.95	17.16	17.76	17.86	18.65
YCR077C	61.9	65.01	57.8	61.67	55.8	61.57
YCR079W	2.45	2.35	2.09	2.4	2.29	3.04
YCR081W	3.99	4.81	4.82	4.6	4.59	4.22
YCR082W	89.06	94.45	93.73	136.28	131.57	137.75
YCR083W	44.66	49.09	53.95	55.26	60.13	68.84
YCR084C	60.89	64.1	64.8	58.94	58.71	69.56
YCR085W	0.27	0.34	0.0	0.9	1.0	1.15
YCR086W	20.0	19.25	22.55	25.43	23.43	30.63
YCR087C-A	106.24	97.9	95.41	134.16	133.92	138.38
YCR088W	204.91	213.75	162.99	213.09	191.56	177.4
YCR089W	0.84	1.02	0.83	2.52	2.4	3.11
YCR090C	59.51	61.58	64.73	59.64	56.41	54.84
YCR091W	1.59	1.91	1.29	2.6	1.94	1.72
YCR092C	6.52	6.95	7.61	7.82	7.7	7.44
YCR093W	30.71	34.39	33.47	37.8	33.49	37.01
YCR094W	27.95	29.05	29.34	29.99	30.59	31.07
YCR095C	11.06	11.94	14.04	13.83	13.53	12.03
YCR095W-A	0.55	0.23	0.0	0.69	0.51	0.47
YCR096C	0.0	0.0	0.0	0.0	0.0	0.0
YCR097W	46.13	47.33	55.72	58.83	54.63	59.29
YCR098C	0.52	0.55	0.41	0.58	0.66	0.72
YCR099C	0.0	0.0	0.0	0.0	0.0	0.0
YCR100C	0.0	0.0	0.0	0.0	0.0	0.0
YCR101C	1.35	2.34	1.68	3.15	3.97	2.43
YCR102C	0.89	0.83	1.34	1.31	0.96	1.3
YCR104W	0.13	0.0	0.0	0.0	0.0	0.22
YCR105W	2.7	3.17	3.77	4.4	3.95	5.99
YCR106W	2.39	2.61	2.88	3.18	3.2	3.55
YCR107W	0.0	0.0	0.0	0.0	0.1	0.0
YCR108C	0.0	0.0	0.0	0.0	0.22	0.0
YDL001W	13.13	14.33	12.49	14.98	14.2	14.23
YDL002C	29.8	32.84	33.16	31.81	29.17	28.5
YDL003W	19.2	22.74	23.11	30.44	28.24	30.89
YDL004W	183.74	206.27	194.69	187.86	198.73	173.69
YDL005C	18.48	17.76	20.76	19.38	17.2	18.11
YDL006W	18.7	21.68	21.26	29.92	28.27	24.9
YDL007C-A	0.0	0.0	0.0	0.0	0.0	0.0
YDL007W	118.9	138.59	145.98	233.81	205.55	219.54
YDL008W	22.54	22.56	23.91	29.04	29.66	35.82
YDL009C	0.0	0.16	0.29	0.17	0.0	0.0
YDL010W	25.13	34.44	29.63	22.24	21.51	19.63
YDL012C	121.74	123.65	125.94	122.96	128.05	137.92
YDL013W	6.47	6.54	6.94	8.58	7.45	8.75
YDL014W	713.98	695.09	719.35	718.48	705.0	728.93
YDL015C	203.86	219.77	241.13	239.44	229.33	233.53
YDL017W	4.92	6.61	7.19	7.97	8.36	7.19
YDL018C	29.44	29.41	31.67	26.82	26.59	27.21
YDL019C	15.55	16.31	14.17	15.84	14.83	15.25
YDL020C	35.26	35.92	33.42	47.14	47.21	46.89
YDL021W	5.06	4.97	6.12	2.88	3.42	3.1
YDL022C-A	0.0	0.0	0.0	0.0	0.0	0.0
YDL022W	160.27	170.96	146.83	215.99	203.56	183.12
YDL024C	0.36	0.46	0.68	0.57	0.63	0.55
YDL025C	8.79	8.79	6.84	8.25	8.38	8.5
YDL027C	5.63	6.76	7.64	8.14	7.3	6.39
YDL028C	7.16	7.74	6.51	9.31	8.33	7.45
YDL029W	114.12	120.47	118.1	140.58	133.4	130.83
YDL030W	7.72	9.34	9.78	10.34	9.68	11.6
YDL031W	42.12	46.32	44.81	45.88	44.29	44.7
YDL033C	2.88	2.93	3.28	3.42	3.51	3.7
YDL035C	7.24	7.96	6.86	7.28	7.08	7.15
YDL036C	10.48	9.94	10.5	11.03	9.83	9.67
YDL037C	0.0	0.09	0.08	0.04	0.14	0.0
YDL039C	0.02	0.06	0.0	0.22	0.5	0.17
YDL040C	68.88	69.67	71.5	67.37	66.61	63.98
YDL042C	16.07	16.44	14.37	10.67	10.93	10.64
YDL043C	24.21	27.48	27.96	25.63	23.0	20.22
YDL044C	7.27	7.88	8.44	7.39	7.37	7.74
YDL045C	16.46	15.71	16.52	18.6	17.73	18.4
YDL045W-A	77.05	78.4	85.48	87.73	89.55	89.08
YDL046W	131.33	136.38	153.08	161.55	158.85	191.06
YDL047W	45.17	47.38	49.2	47.51	47.56	45.89
YDL048C	2.15	3.28	2.53	2.02	2.01	2.4
YDL049C	3.6	2.03	1.84	1.92	2.23	2.0
YDL051W	197.75	205.76	206.93	194.66	187.43	194.97
YDL052C	71.66	70.42	77.01	62.38	56.75	67.04
YDL053C	67.09	64.8	69.66	60.43	58.97	53.7
YDL054C	14.2	14.53	16.35	18.52	17.03	18.76
YDL055C	1393.97	1410.1	1364.35	1398.82	1371.98	1284.16
YDL056W	9.43	8.85	9.98	9.53	9.03	9.24
YDL057W	7.31	7.3	7.48	8.85	8.86	7.44
YDL058W	17.45	19.13	18.53	23.66	18.44	19.34
YDL059C	6.06	5.03	6.5	3.72	3.27	4.71
YDL060W	34.3	35.22	40.61	41.89	42.52	40.36
YDL061C	3774.67	3686.98	3459.43	3222.49	3251.67	3162.71
YDL063C	28.97	30.86	33.45	30.51	32.1	32.29
YDL064W	138.05	132.28	143.4	127.7	126.08	122.17
YDL065C	32.95	35.92	39.68	50.77	43.93	42.19
YDL066W	200.84	190.59	201.11	233.25	231.92	223.64
YDL067C	178.96	191.9	208.67	201.56	225.91	238.83
YDL069C	4.69	5.21	6.3	6.52	7.72	4.76
YDL070W	41.58	44.48	36.39	61.53	54.98	56.96
YDL072C	130.11	142.99	148.66	159.97	172.55	176.32
YDL073W	5.4	5.37	5.94	6.27	6.0	6.92
YDL074C	28.39	26.26	26.23	22.51	19.99	22.72
YDL075W	4172.53	4211.34	4218.9	4111.94	3967.21	4252.91
YDL076C	19.44	18.18	20.0	22.04	20.1	17.59
YDL077C	5.78	5.74	6.95	6.89	6.53	6.64
YDL078C	97.5	100.84	101.32	109.86	115.12	109.65
YDL079C	0.51	0.2	0.26	0.57	0.53	0.46
YDL080C	3.64	4.04	3.66	4.09	4.33	4.63
YDL081C	3492.13	3676.25	3895.6	3318.55	3406.2	3767.29
YDL082W	2057.48	2015.47	1780.51	1867.21	1828.3	1635.48
YDL083C	2976.84	2826.07	2873.52	2384.85	2425.76	2585.21
YDL084W	544.3	574.47	537.23	566.27	548.05	546.54
YDL085C-A	109.41	115.38	102.7	107.91	100.51	79.07
YDL085W	0.37	0.21	0.29	0.42	0.32	0.32
YDL086W	68.17	62.83	65.85	78.5	80.74	85.27
YDL087C	12.17	10.38	9.82	12.2	11.39	10.35
YDL088C	20.94	23.21	21.63	30.49	29.28	25.4
YDL089W	8.83	10.0	10.36	11.86	11.81	11.07
YDL090C	12.04	10.41	11.66	11.54	11.24	10.35
YDL091C	6.21	7.28	7.88	7.28	6.99	7.17
YDL092W	118.47	113.47	119.25	122.25	118.64	102.53
YDL093W	15.73	17.31	18.19	17.23	16.12	14.7
YDL095W	133.45	136.67	133.7	128.28	115.31	126.18
YDL097C	146.19	143.75	148.36	237.01	233.71	235.58
YDL098C	15.38	16.25	18.03	17.17	17.05	17.02
YDL099W	44.18	47.4	43.7	41.08	35.75	42.39
YDL100C	261.47	268.21	285.87	313.38	316.51	328.91
YDL101C	14.0	14.7	13.86	15.27	14.02	15.44
YDL102W	21.24	22.15	21.42	25.02	23.6	23.73
YDL103C	61.54	65.23	63.44	68.36	68.01	65.18
YDL104C	2.32	2.79	3.62	3.19	2.94	3.3
YDL105W	5.42	5.43	7.78	5.26	5.38	5.89
YDL106C	13.81	14.84	14.68	16.6	15.94	17.49
YDL107W	4.79	4.95	6.93	6.04	5.82	6.07
YDL108W	19.08	16.16	15.32	17.55	17.68	18.03
YDL109C	0.63	0.6	0.41	0.46	0.49	0.76
YDL110C	29.58	23.76	27.65	30.3	34.2	32.96
YDL111C	51.37	50.15	59.06	64.08	67.28	71.59
YDL112W	24.61	24.77	27.05	26.51	25.76	27.09
YDL113C	8.44	8.88	8.33	10.29	8.88	8.02
YDL114W	0.22	0.05	0.0	0.05	0.15	0.0
YDL115C	16.96	15.44	14.83	22.33	16.85	21.26
YDL116W	21.06	23.24	22.93	23.21	21.98	20.48
YDL117W	11.83	12.53	13.41	14.56	14.6	15.44
YDL119C	9.16	8.42	7.89	11.62	10.55	10.33
YDL120W	59.46	67.86	71.32	85.38	95.86	86.06
YDL121C	98.28	105.26	114.99	95.44	102.05	111.42
YDL122W	21.02	23.25	28.11	24.31	21.91	25.17
YDL123W	26.49	26.87	30.37	33.64	34.25	42.14
YDL124W	135.24	145.3	166.19	209.25	204.73	233.54
YDL125C	352.05	344.68	396.54	407.14	425.11	446.57
YDL126C	403.71	421.25	444.48	573.41	534.96	573.33
YDL127W	16.25	17.84	20.05	17.3	17.22	19.39
YDL128W	64.83	69.25	65.69	60.3	57.34	68.5
YDL129W	8.32	9.54	6.7	6.72	6.61	7.18
YDL130W	3718.52	3673.85	4222.73	3379.81	3568.18	4303.27
YDL130W-A	49.22	53.46	66.71	64.69	56.24	59.56
YDL131W	157.61	159.48	140.77	238.23	219.23	220.26
YDL132W	27.84	31.76	33.11	44.4	43.65	43.94
YDL133C-A	8428.12	8376.56	7710.37	10078.69	9388.73	7306.19
YDL133W	9.02	10.08	9.7	9.19	10.12	10.14
YDL134C	51.72	53.46	53.25	59.18	54.36	63.4
YDL135C	99.32	106.09	98.3	119.32	106.81	104.61
YDL136W	1698.42	1779.64	1396.4	1883.54	1738.26	1352.94
YDL137W	309.99	310.61	377.55	303.75	333.23	373.6
YDL138W	1.7	1.79	1.78	1.57	1.73	1.44
YDL139C	5.48	7.4	8.76	7.37	8.67	10.27
YDL140C	77.58	75.51	85.01	88.26	80.48	88.11
YDL141W	21.92	24.29	24.95	25.56	26.27	25.05
YDL142C	9.85	10.55	13.68	13.7	14.66	15.56
YDL143W	157.97	152.14	162.81	190.75	183.66	207.16
YDL144C	19.04	21.5	23.53	28.27	27.59	33.23
YDL145C	101.43	103.35	119.54	117.78	119.54	122.36
YDL146W	5.35	6.0	5.7	6.44	6.27	5.55
YDL147W	126.16	140.73	146.02	119.5	113.69	107.11
YDL148C	43.56	48.97	47.45	55.49	50.62	48.63
YDL149W	2.01	2.38	2.41	2.86	2.38	2.59
YDL150W	34.88	35.11	30.36	38.72	32.2	33.24
YDL153C	49.88	56.59	51.81	50.21	44.03	45.08
YDL154W	0.15	0.18	0.09	0.13	0.11	0.13
YDL155W	15.83	17.32	17.07	17.97	16.59	19.34
YDL156W	6.34	8.39	8.66	8.95	9.17	7.48
YDL157C	136.88	147.84	139.46	187.53	184.06	185.71
YDL159W	10.71	11.6	10.11	13.01	13.03	11.7
YDL159W-A	4.15	4.29	3.99	4.54	2.07	3.8
YDL160C	191.28	201.96	195.0	220.2	218.51	209.18
YDL160C-A	38.77	43.72	34.07	50.2	45.39	48.98
YDL161W	39.07	42.43	38.6	39.58	39.81	37.7
YDL164C	18.23	18.37	19.03	20.25	19.89	19.67
YDL165W	65.96	59.56	65.72	83.8	82.98	74.46
YDL166C	67.55	69.74	71.22	75.33	74.99	74.28
YDL167C	23.69	24.86	25.88	24.86	23.74	23.05
YDL168W	125.25	141.68	149.36	197.54	188.95	197.09
YDL169C	1.18	0.81	1.15	1.42	1.43	1.13
YDL170W	5.24	5.21	4.51	7.82	7.5	7.02
YDL171C	56.55	58.97	61.77	62.16	58.8	61.36
YDL173W	58.86	57.94	59.97	72.2	67.32	69.17
YDL174C	13.48	14.08	16.75	20.12	21.45	21.08
YDL175C	16.75	16.36	18.17	21.92	19.84	19.16
YDL176W	3.52	3.71	4.43	3.41	3.78	4.24
YDL177C	7.85	9.72	9.84	10.24	8.2	11.99
YDL178W	32.12	31.47	35.03	28.8	29.52	24.44
YDL179W	20.75	20.89	24.42	23.23	24.33	24.85
YDL180W	6.68	9.27	8.85	8.78	8.47	10.09
YDL181W	35.32	48.56	34.83	49.1	58.49	43.07
YDL182W	320.85	290.62	297.26	517.35	502.27	517.09
YDL183C	3.3	4.93	3.42	3.15	4.0	4.34
YDL184C	8202.8	8784.1	10979.41	8764.67	8511.25	11995.61
YDL185W	557.01	566.35	583.82	578.78	532.77	585.42
YDL186W	0.78	0.51	0.19	0.6	0.44	0.81
YDL188C	47.12	46.67	49.83	54.11	49.33	60.16
YDL189W	19.15	21.63	21.45	28.61	30.07	29.82
YDL190C	25.34	26.63	27.75	31.04	30.11	31.91
YDL191W	3151.41	3117.24	2994.19	3289.4	3303.2	3031.51
YDL192W	912.61	995.89	1073.67	1021.72	1040.96	1003.5
YDL193W	41.59	41.79	38.11	33.82	33.55	32.81
YDL194W	1.1	1.11	1.51	1.3	1.3	1.28
YDL195W	108.72	114.74	101.11	154.71	135.96	151.25
YDL197C	2.33	3.45	2.92	2.6	2.32	2.84
YDL198C	46.48	48.87	45.99	59.67	58.69	55.71
YDL199C	2.01	2.4	2.28	2.2	2.22	2.27
YDL200C	13.84	14.77	15.73	16.95	14.28	13.85
YDL201W	77.97	76.36	76.05	48.39	45.7	51.72
YDL202W	26.26	29.95	33.94	32.81	32.18	32.14
YDL203C	9.35	11.35	11.84	10.47	10.88	11.1
YDL204W	1.29	0.68	0.47	1.58	1.15	1.45
YDL204W-A	13.31	12.36	14.58	20.35	19.33	20.68
YDL205C	50.77	47.08	50.06	38.71	42.95	46.49
YDL206W	1.5	1.87	1.92	1.28	1.34	1.18
YDL207W	12.22	11.41	10.96	12.8	11.29	10.68
YDL208W	331.78	344.88	341.35	306.95	287.59	287.76
YDL209C	8.32	9.69	10.95	9.89	10.72	14.41
YDL210W	0.39	0.63	0.79	0.6	0.82	0.6
YDL211C	3.12	3.35	3.03	3.1	3.38	3.98
YDL212W	160.57	183.96	184.49	186.17	189.27	194.88
YDL213C	91.42	94.34	97.76	65.05	62.38	64.6
YDL214C	0.07	0.21	0.15	0.14	0.11	0.29
YDL215C	7.58	8.2	8.66	11.68	10.79	10.02
YDL216C	4.0	3.84	3.89	3.82	3.97	4.29
YDL217C	36.16	33.71	39.11	47.23	46.43	47.47
YDL218W	0.16	0.18	0.16	0.0	0.19	0.18
YDL219W	79.6	77.05	82.78	103.66	90.71	78.13
YDL220C	2.6	2.74	2.94	3.78	3.57	3.61
YDL222C	0.65	0.68	0.42	0.86	0.75	0.55
YDL223C	1.03	1.28	1.23	1.63	1.62	1.94
YDL224C	20.76	21.1	18.45	24.64	21.56	21.41
YDL225W	41.07	44.31	38.42	42.22	39.33	32.24
